Order ID,Product,Quantity Ordered,Price Each
186504,Wired Headphones,1,11.99
186505,27in FHD Monitor,1,149.99
186506,Bose SoundSport Headphones,1,99.99
186507,AA Batteries (4-pack),1,3.84
186508,Wired Headphones,1,11.99
186509,LG Washing Machine,1,600.0
186510,Google Phone,1,600.0
186511,Wired Headphones,1,11.99
186512,AAA Batteries (4-pack),1,2.99
186513,AA Batteries (4-pack),1,3.84
186514,AA Batteries (4-pack),1,3.84
186515,Lightning Charging Cable,1,14.95
186516,Google Phone,1,600.0
186517,AAA Batteries (4-pack),1,2.99
186518,USB-C Charging Cable,1,11.95
186519,34in Ultrawide Monitor,1,379.99
186520,AA Batteries (4-pack),1,3.84
186521,Bose SoundSport Headphones,1,99.99
186522,USB-C Charging Cable,1,11.95
186523,Flatscreen TV,1,300.0
186524,Lightning Charging Cable,1,14.95
186525,AAA Batteries (4-pack),1,2.99
186526,Lightning Charging Cable,1,14.95
186527,Apple Airpods Headphones,1,150.0
186528,AAA Batteries (4-pack),1,2.99
186529,USB-C Charging Cable,1,11.95
186530,USB-C Charging Cable,1,11.95
186531,Macbook Pro Laptop,1,1700.0
186532,Google Phone,1,600.0
186532,USB-C Charging Cable,1,11.95
186533,Google Phone,1,600.0
186533,USB-C Charging Cable,1,11.95
186534,Macbook Pro Laptop,1,1700.0
186535,Apple Airpods Headphones,1,150.0
186536,Lightning Charging Cable,1,14.95
186537,Lightning Charging Cable,1,14.95
186538,27in FHD Monitor,1,149.99
186539,AAA Batteries (4-pack),1,2.99
186540,Apple Airpods Headphones,1,150.0
186541,ThinkPad Laptop,1,999.99
186542,AA Batteries (4-pack),1,3.84
186543,Bose SoundSport Headphones,1,99.99
186544,34in Ultrawide Monitor,1,379.99
186545,Bose SoundSport Headphones,1,99.99
186546,Lightning Charging Cable,1,14.95
186547,USB-C Charging Cable,1,11.95
186548,Lightning Charging Cable,1,14.95
186549,AA Batteries (4-pack),1,3.84
186550,USB-C Charging Cable,1,11.95
186551,27in FHD Monitor,1,149.99
186552,Vareebadd Phone,1,400.0
186552,Wired Headphones,1,11.99
186553,27in FHD Monitor,1,149.99
186554,27in FHD Monitor,1,149.99
186555,34in Ultrawide Monitor,1,379.99
186556,AAA Batteries (4-pack),1,2.99
186557,Macbook Pro Laptop,1,1700.0
186558,iPhone,1,700.0
186559,Apple Airpods Headphones,1,150.0
186560,34in Ultrawide Monitor,1,379.99
186561,Google Phone,1,600.0
186562,34in Ultrawide Monitor,1,379.99
186563,AAA Batteries (4-pack),1,2.99
186564,Bose SoundSport Headphones,1,99.99
186565,Lightning Charging Cable,1,14.95
186566,Bose SoundSport Headphones,1,99.99
186567,AAA Batteries (4-pack),1,2.99
186568,Flatscreen TV,1,300.0
186569,AA Batteries (4-pack),1,3.84
186570,27in FHD Monitor,1,149.99
186571,Wired Headphones,1,11.99
186572,AAA Batteries (4-pack),1,2.99
186573,Wired Headphones,1,11.99
186574,AA Batteries (4-pack),2,3.84
186575,Apple Airpods Headphones,1,150.0
186576,AA Batteries (4-pack),1,3.84
186577,27in 4K Gaming Monitor,1,389.99
186578,Wired Headphones,1,11.99
186579,Bose SoundSport Headphones,1,99.99
186580,Vareebadd Phone,1,400.0
186581,iPhone,1,700.0
186582,LG Dryer,1,600.0
186583,Google Phone,1,600.0
186584,Apple Airpods Headphones,1,150.0
186585,USB-C Charging Cable,1,11.95
186586,Lightning Charging Cable,1,14.95
186587,Macbook Pro Laptop,1,1700.0
186588,AA Batteries (4-pack),1,3.84
186589,Macbook Pro Laptop,1,1700.0
186590,Apple Airpods Headphones,1,150.0
186591,Wired Headphones,1,11.99
186592,iPhone,1,700.0
186593,Google Phone,1,600.0
186594,iPhone,1,700.0
186595,Lightning Charging Cable,1,14.95
186596,Lightning Charging Cable,3,14.95
186597,USB-C Charging Cable,1,11.95
186598,Apple Airpods Headphones,1,150.0
186599,34in Ultrawide Monitor,1,379.99
186600,Google Phone,1,600.0
186600,USB-C Charging Cable,1,11.95
186601,27in FHD Monitor,1,149.99
186602,USB-C Charging Cable,1,11.95
186603,Wired Headphones,1,11.99
186604,Lightning Charging Cable,2,14.95
186605,Lightning Charging Cable,1,14.95
186606,27in FHD Monitor,1,149.99
186607,USB-C Charging Cable,2,11.95
186608,Apple Airpods Headphones,1,150.0
186609,AA Batteries (4-pack),1,3.84
186610,USB-C Charging Cable,1,11.95
186611,20in Monitor,1,109.99
186612,Lightning Charging Cable,1,14.95
186613,Apple Airpods Headphones,1,150.0
186614,Wired Headphones,1,11.99
186615,AAA Batteries (4-pack),1,2.99
186616,27in 4K Gaming Monitor,1,389.99
186617,Apple Airpods Headphones,1,150.0
186618,Macbook Pro Laptop,1,1700.0
186619,Flatscreen TV,1,300.0
186620,Apple Airpods Headphones,1,150.0
186621,AA Batteries (4-pack),1,3.84
186622,Macbook Pro Laptop,1,1700.0
186623,Wired Headphones,1,11.99
186624,AA Batteries (4-pack),1,3.84
186625,Google Phone,1,600.0
186626,Wired Headphones,3,11.99
186627,Vareebadd Phone,1,400.0
186628,Lightning Charging Cable,1,14.95
186629,Vareebadd Phone,1,400.0
186629,USB-C Charging Cable,1,11.95
186630,Bose SoundSport Headphones,1,99.99
186631,Flatscreen TV,1,300.0
186632,AAA Batteries (4-pack),1,2.99
186633,Vareebadd Phone,1,400.0
186633,USB-C Charging Cable,1,11.95
186634,AAA Batteries (4-pack),2,2.99
186635,27in 4K Gaming Monitor,1,389.99
186636,27in FHD Monitor,1,149.99
186637,USB-C Charging Cable,1,11.95
186638,USB-C Charging Cable,1,11.95
186639,Bose SoundSport Headphones,1,99.99
186640,iPhone,1,700.0
186641,Wired Headphones,1,11.99
186642,USB-C Charging Cable,1,11.95
186643,AAA Batteries (4-pack),1,2.99
186644,Lightning Charging Cable,1,14.95
186645,Flatscreen TV,1,300.0
186646,Macbook Pro Laptop,1,1700.0
186647,Apple Airpods Headphones,1,150.0
186648,Apple Airpods Headphones,1,150.0
186649,27in 4K Gaming Monitor,1,389.99
186650,AA Batteries (4-pack),1,3.84
186651,34in Ultrawide Monitor,1,379.99
186652,Flatscreen TV,1,300.0
186653,27in 4K Gaming Monitor,1,389.99
186654,Apple Airpods Headphones,1,150.0
186655,34in Ultrawide Monitor,1,379.99
186656,Lightning Charging Cable,1,14.95
186657,AAA Batteries (4-pack),1,2.99
186658,USB-C Charging Cable,1,11.95
186659,Lightning Charging Cable,1,14.95
186660,Vareebadd Phone,1,400.0
186661,27in FHD Monitor,1,149.99
186662,AA Batteries (4-pack),1,3.84
186663,Wired Headphones,1,11.99
186664,AA Batteries (4-pack),1,3.84
186665,Bose SoundSport Headphones,1,99.99
186666,27in FHD Monitor,1,149.99
186667,Wired Headphones,1,11.99
186668,Google Phone,1,600.0
186669,Google Phone,1,600.0
186669,USB-C Charging Cable,1,11.95
186670,Bose SoundSport Headphones,1,99.99
186671,Vareebadd Phone,1,400.0
186672,Lightning Charging Cable,1,14.95
186673,Apple Airpods Headphones,1,150.0
186674,LG Washing Machine,1,600.0
186675,AAA Batteries (4-pack),1,2.99
186676,27in FHD Monitor,1,149.99
186677,Bose SoundSport Headphones,1,99.99
186678,AAA Batteries (4-pack),1,2.99
186679,USB-C Charging Cable,1,11.95
186680,Vareebadd Phone,1,400.0
186681,ThinkPad Laptop,1,999.99
186682,AAA Batteries (4-pack),1,2.99
186683,27in FHD Monitor,1,149.99
186684,Lightning Charging Cable,2,14.95
186685,iPhone,1,700.0
186686,Wired Headphones,1,11.99
186687,AA Batteries (4-pack),1,3.84
186688,Macbook Pro Laptop,1,1700.0
186689,AA Batteries (4-pack),2,3.84
186690,Wired Headphones,1,11.99
186691,AA Batteries (4-pack),2,3.84
186692,AA Batteries (4-pack),1,3.84
186693,27in FHD Monitor,1,149.99
186694,Vareebadd Phone,1,400.0
186695,AAA Batteries (4-pack),1,2.99
186696,AAA Batteries (4-pack),1,2.99
186697,27in FHD Monitor,1,149.99
186698,Macbook Pro Laptop,1,1700.0
186699,AA Batteries (4-pack),1,3.84
186700,Apple Airpods Headphones,1,150.0
186701,AA Batteries (4-pack),2,3.84
186702,Apple Airpods Headphones,1,150.0
186703,Wired Headphones,1,11.99
186704,Lightning Charging Cable,1,14.95
186705,34in Ultrawide Monitor,1,379.99
186706,Apple Airpods Headphones,1,150.0
186707,Wired Headphones,1,11.99
186708,Lightning Charging Cable,1,14.95
186709,Apple Airpods Headphones,1,150.0
186710,AA Batteries (4-pack),1,3.84
186711,Wired Headphones,1,11.99
186712,Lightning Charging Cable,1,14.95
186713,iPhone,1,700.0
186714,Wired Headphones,1,11.99
186714,Apple Airpods Headphones,1,150.0
186715,Wired Headphones,1,11.99
186716,AA Batteries (4-pack),1,3.84
186717,Apple Airpods Headphones,1,150.0
186718,Bose SoundSport Headphones,1,99.99
186719,iPhone,1,700.0
186720,Flatscreen TV,1,300.0
186721,Bose SoundSport Headphones,1,99.99
186722,Google Phone,1,600.0
186722,Bose SoundSport Headphones,1,99.99
186723,AAA Batteries (4-pack),2,2.99
186724,Vareebadd Phone,1,400.0
186725,Lightning Charging Cable,1,14.95
186726,34in Ultrawide Monitor,1,379.99
186727,Lightning Charging Cable,1,14.95
186728,USB-C Charging Cable,1,11.95
186729,Lightning Charging Cable,1,14.95
186730,AA Batteries (4-pack),1,3.84
186731,ThinkPad Laptop,1,999.99
186732,AA Batteries (4-pack),2,3.84
186733,USB-C Charging Cable,1,11.95
186734,AAA Batteries (4-pack),1,2.99
186735,Bose SoundSport Headphones,1,99.99
186736,Apple Airpods Headphones,1,150.0
186737,Apple Airpods Headphones,1,150.0
186738,Wired Headphones,1,11.99
186739,Lightning Charging Cable,1,14.95
186740,AA Batteries (4-pack),1,3.84
186741,27in 4K Gaming Monitor,1,389.99
186742,Wired Headphones,1,11.99
186743,AA Batteries (4-pack),1,3.84
186744,Apple Airpods Headphones,1,150.0
186745,Wired Headphones,1,11.99
186746,27in FHD Monitor,1,149.99
186747,Lightning Charging Cable,1,14.95
186748,Bose SoundSport Headphones,1,99.99
186749,Wired Headphones,1,11.99
186750,27in FHD Monitor,1,149.99
186751,AA Batteries (4-pack),1,3.84
186752,Lightning Charging Cable,1,14.95
186753,Google Phone,1,600.0
186753,Wired Headphones,1,11.99
186754,27in FHD Monitor,1,149.99
186755,Google Phone,1,600.0
186756,AA Batteries (4-pack),2,3.84
186757,AAA Batteries (4-pack),1,2.99
186758,AAA Batteries (4-pack),1,2.99
186759,Apple Airpods Headphones,1,150.0
186760,Bose SoundSport Headphones,1,99.99
186761,AAA Batteries (4-pack),2,2.99
186762,Bose SoundSport Headphones,1,99.99
186763,Lightning Charging Cable,1,14.95
186764,AA Batteries (4-pack),2,3.84
186765,27in 4K Gaming Monitor,1,389.99
186766,Wired Headphones,1,11.99
186767,Apple Airpods Headphones,1,150.0
186768,USB-C Charging Cable,1,11.95
186769,Macbook Pro Laptop,1,1700.0
186770,AAA Batteries (4-pack),3,2.99
186771,Lightning Charging Cable,1,14.95
186772,AA Batteries (4-pack),2,3.84
186773,Lightning Charging Cable,1,14.95
186774,ThinkPad Laptop,1,999.99
186775,AA Batteries (4-pack),4,3.84
186776,AAA Batteries (4-pack),1,2.99
186777,AAA Batteries (4-pack),3,2.99
186778,Apple Airpods Headphones,1,150.0
186779,USB-C Charging Cable,1,11.95
186780,Lightning Charging Cable,1,14.95
186781,iPhone,1,700.0
186782,USB-C Charging Cable,1,11.95
186783,Apple Airpods Headphones,1,150.0
186784,AA Batteries (4-pack),1,3.84
186785,AA Batteries (4-pack),1,3.84
186786,AA Batteries (4-pack),1,3.84
186787,iPhone,1,700.0
186788,Lightning Charging Cable,1,14.95
186789,Wired Headphones,1,11.99
186790,AA Batteries (4-pack),1,3.84
186791,Apple Airpods Headphones,1,150.0
186791,Wired Headphones,1,11.99
186792,27in 4K Gaming Monitor,1,389.99
186793,Bose SoundSport Headphones,1,99.99
186794,Bose SoundSport Headphones,1,99.99
186795,Apple Airpods Headphones,1,150.0
186796,Wired Headphones,1,11.99
186797,Wired Headphones,1,11.99
186798,USB-C Charging Cable,1,11.95
186799,AAA Batteries (4-pack),2,2.99
186800,Apple Airpods Headphones,1,150.0
186801,AAA Batteries (4-pack),2,2.99
186802,Wired Headphones,1,11.99
186803,AAA Batteries (4-pack),1,2.99
186804,AAA Batteries (4-pack),2,2.99
186805,Macbook Pro Laptop,1,1700.0
186806,Wired Headphones,1,11.99
186807,Lightning Charging Cable,1,14.95
186808,27in 4K Gaming Monitor,1,389.99
186809,Lightning Charging Cable,1,14.95
186810,Wired Headphones,1,11.99
186811,AAA Batteries (4-pack),1,2.99
186812,AAA Batteries (4-pack),1,2.99
186813,USB-C Charging Cable,1,11.95
186814,Google Phone,1,600.0
186815,AA Batteries (4-pack),1,3.84
186816,iPhone,1,700.0
186817,Lightning Charging Cable,1,14.95
186818,27in FHD Monitor,2,149.99
186819,Wired Headphones,1,11.99
186820,Apple Airpods Headphones,1,150.0
186821,AAA Batteries (4-pack),2,2.99
186822,Lightning Charging Cable,1,14.95
186823,USB-C Charging Cable,2,11.95
186824,AA Batteries (4-pack),1,3.84
186825,AAA Batteries (4-pack),1,2.99
186826,Wired Headphones,1,11.99
186827,Apple Airpods Headphones,1,150.0
186827,AA Batteries (4-pack),1,3.84
186828,Google Phone,1,600.0
186828,Wired Headphones,1,11.99
186829,Lightning Charging Cable,1,14.95
186830,AA Batteries (4-pack),2,3.84
186831,iPhone,1,700.0
186831,Wired Headphones,1,11.99
186832,USB-C Charging Cable,1,11.95
186833,AA Batteries (4-pack),1,3.84
186834,Lightning Charging Cable,1,14.95
186835,27in 4K Gaming Monitor,1,389.99
186836,Google Phone,1,600.0
186837,iPhone,1,700.0
186838,Apple Airpods Headphones,1,150.0
186839,20in Monitor,1,109.99
186840,AA Batteries (4-pack),2,3.84
186841,Wired Headphones,1,11.99
186842,Apple Airpods Headphones,1,150.0
186843,Bose SoundSport Headphones,1,99.99
186844,Lightning Charging Cable,1,14.95
186845,iPhone,1,700.0
186846,Wired Headphones,2,11.99
186847,AAA Batteries (4-pack),1,2.99
186848,Apple Airpods Headphones,1,150.0
186849,AAA Batteries (4-pack),1,2.99
186850,Bose SoundSport Headphones,1,99.99
186851,AA Batteries (4-pack),1,3.84
186852,34in Ultrawide Monitor,1,379.99
186853,AA Batteries (4-pack),1,3.84
186854,Wired Headphones,1,11.99
186855,Wired Headphones,1,11.99
186856,Bose SoundSport Headphones,1,99.99
186857,Bose SoundSport Headphones,1,99.99
186858,Lightning Charging Cable,1,14.95
186859,Flatscreen TV,1,300.0
186860,Wired Headphones,1,11.99
186861,27in FHD Monitor,1,149.99
186862,AAA Batteries (4-pack),2,2.99
186862,USB-C Charging Cable,1,11.95
186863,AA Batteries (4-pack),4,3.84
186864,Flatscreen TV,1,300.0
186865,Lightning Charging Cable,1,14.95
186866,27in 4K Gaming Monitor,2,389.99
186867,Wired Headphones,1,11.99
186868,USB-C Charging Cable,2,11.95
186869,USB-C Charging Cable,1,11.95
186870,ThinkPad Laptop,1,999.99
186871,AAA Batteries (4-pack),1,2.99
186872,USB-C Charging Cable,1,11.95
186873,ThinkPad Laptop,1,999.99
186873,Bose SoundSport Headphones,1,99.99
186874,Wired Headphones,1,11.99
186875,USB-C Charging Cable,1,11.95
186876,Google Phone,1,600.0
186877,Wired Headphones,1,11.99
186878,AAA Batteries (4-pack),1,2.99
186879,Google Phone,1,600.0
186879,USB-C Charging Cable,1,11.95
186880,20in Monitor,1,109.99
186881,Lightning Charging Cable,1,14.95
186882,Apple Airpods Headphones,1,150.0
186883,AA Batteries (4-pack),1,3.84
186884,iPhone,1,700.0
186885,27in 4K Gaming Monitor,1,389.99
186886,Wired Headphones,1,11.99
186887,27in 4K Gaming Monitor,1,389.99
186888,USB-C Charging Cable,1,11.95
186889,20in Monitor,1,109.99
186890,Lightning Charging Cable,1,14.95
186891,Apple Airpods Headphones,1,150.0
186892,Bose SoundSport Headphones,1,99.99
186893,Bose SoundSport Headphones,1,99.99
186894,AA Batteries (4-pack),1,3.84
186895,Lightning Charging Cable,1,14.95
186896,20in Monitor,1,109.99
186897,Lightning Charging Cable,1,14.95
186898,USB-C Charging Cable,1,11.95
186899,LG Dryer,1,600.0
186900,AAA Batteries (4-pack),1,2.99
186901,Apple Airpods Headphones,1,150.0
186902,27in FHD Monitor,1,149.99
186903,USB-C Charging Cable,1,11.95
186904,Google Phone,1,600.0
186904,USB-C Charging Cable,2,11.95
186904,Wired Headphones,1,11.99
186905,Lightning Charging Cable,1,14.95
186906,AA Batteries (4-pack),1,3.84
186907,AA Batteries (4-pack),1,3.84
186908,AA Batteries (4-pack),2,3.84
186909,27in FHD Monitor,1,149.99
186910,27in FHD Monitor,1,149.99
186911,AAA Batteries (4-pack),2,2.99
186912,20in Monitor,1,109.99
186913,Lightning Charging Cable,1,14.95
186914,27in FHD Monitor,1,149.99
186915,AAA Batteries (4-pack),2,2.99
186916,Macbook Pro Laptop,1,1700.0
186917,Lightning Charging Cable,1,14.95
186918,AA Batteries (4-pack),1,3.84
186919,27in 4K Gaming Monitor,1,389.99
186920,Wired Headphones,1,11.99
186921,USB-C Charging Cable,1,11.95
186922,Google Phone,1,600.0
186923,Apple Airpods Headphones,1,150.0
186924,27in FHD Monitor,1,149.99
186925,AA Batteries (4-pack),1,3.84
186926,AA Batteries (4-pack),1,3.84
186927,ThinkPad Laptop,1,999.99
186928,Lightning Charging Cable,1,14.95
186929,iPhone,1,700.0
186930,Bose SoundSport Headphones,1,99.99
186931,AAA Batteries (4-pack),2,2.99
186932,Apple Airpods Headphones,1,150.0
186933,USB-C Charging Cable,1,11.95
186934,Wired Headphones,1,11.99
186935,Macbook Pro Laptop,1,1700.0
186936,Apple Airpods Headphones,1,150.0
186937,AA Batteries (4-pack),1,3.84
186938,Apple Airpods Headphones,1,150.0
186939,Macbook Pro Laptop,1,1700.0
186940,Apple Airpods Headphones,1,150.0
186941,Wired Headphones,2,11.99
186942,Apple Airpods Headphones,1,150.0
186943,Google Phone,1,600.0
186943,USB-C Charging Cable,1,11.95
186944,AAA Batteries (4-pack),1,2.99
186945,USB-C Charging Cable,1,11.95
186946,AA Batteries (4-pack),1,3.84
186947,Google Phone,1,600.0
186948,27in FHD Monitor,1,149.99
186949,USB-C Charging Cable,1,11.95
186950,AA Batteries (4-pack),1,3.84
186951,Wired Headphones,1,11.99
186952,34in Ultrawide Monitor,1,379.99
186953,USB-C Charging Cable,1,11.95
186954,USB-C Charging Cable,1,11.95
186955,Macbook Pro Laptop,1,1700.0
186956,AA Batteries (4-pack),1,3.84
186956,Wired Headphones,1,11.99
186957,USB-C Charging Cable,1,11.95
186958,Apple Airpods Headphones,1,150.0
186959,AAA Batteries (4-pack),2,2.99
186960,Bose SoundSport Headphones,1,99.99
186961,Apple Airpods Headphones,1,150.0
186962,Bose SoundSport Headphones,1,99.99
186963,AA Batteries (4-pack),1,3.84
186964,Macbook Pro Laptop,1,1700.0
186965,Lightning Charging Cable,1,14.95
186966,Lightning Charging Cable,2,14.95
186967,AA Batteries (4-pack),1,3.84
186968,Lightning Charging Cable,1,14.95
186969,AAA Batteries (4-pack),1,2.99
186970,Apple Airpods Headphones,1,150.0
186971,AAA Batteries (4-pack),1,2.99
186972,AAA Batteries (4-pack),1,2.99
186973,AAA Batteries (4-pack),2,2.99
186974,iPhone,1,700.0
186975,USB-C Charging Cable,1,11.95
186976,Lightning Charging Cable,1,14.95
186977,Apple Airpods Headphones,1,150.0
186978,Lightning Charging Cable,1,14.95
186979,Flatscreen TV,1,300.0
186980,27in 4K Gaming Monitor,1,389.99
186981,AA Batteries (4-pack),1,3.84
186982,ThinkPad Laptop,1,999.99
186983,AA Batteries (4-pack),2,3.84
186984,Flatscreen TV,1,300.0
186985,AAA Batteries (4-pack),1,2.99
186986,ThinkPad Laptop,1,999.99
186987,Lightning Charging Cable,1,14.95
186988,20in Monitor,1,109.99
186989,Lightning Charging Cable,1,14.95
186989,AA Batteries (4-pack),2,3.84
186990,27in 4K Gaming Monitor,1,389.99
186991,AA Batteries (4-pack),1,3.84
186992,Wired Headphones,1,11.99
186993,AAA Batteries (4-pack),1,2.99
186994,AAA Batteries (4-pack),3,2.99
186995,Wired Headphones,1,11.99
186996,27in 4K Gaming Monitor,1,389.99
186997,USB-C Charging Cable,6,11.95
186998,Vareebadd Phone,1,400.0
186998,USB-C Charging Cable,1,11.95
186999,27in 4K Gaming Monitor,1,389.99
187000,USB-C Charging Cable,1,11.95
187001,AAA Batteries (4-pack),1,2.99
187002,Lightning Charging Cable,1,14.95
187003,27in 4K Gaming Monitor,1,389.99
187004,Flatscreen TV,1,300.0
187005,AA Batteries (4-pack),3,3.84
187006,AAA Batteries (4-pack),2,2.99
187007,USB-C Charging Cable,1,11.95
187008,USB-C Charging Cable,2,11.95
187009,27in 4K Gaming Monitor,1,389.99
187010,34in Ultrawide Monitor,1,379.99
187011,AAA Batteries (4-pack),1,2.99
187012,AA Batteries (4-pack),1,3.84
187013,Wired Headphones,1,11.99
187014,AA Batteries (4-pack),1,3.84
187015,USB-C Charging Cable,1,11.95
187016,ThinkPad Laptop,1,999.99
187017,34in Ultrawide Monitor,1,379.99
187018,iPhone,1,700.0
187019,Lightning Charging Cable,1,14.95
187020,USB-C Charging Cable,1,11.95
187021,Wired Headphones,1,11.99
187022,AAA Batteries (4-pack),1,2.99
187023,Lightning Charging Cable,1,14.95
187024,Wired Headphones,1,11.99
187025,27in FHD Monitor,1,149.99
187026,USB-C Charging Cable,2,11.95
187027,AAA Batteries (4-pack),2,2.99
187028,AA Batteries (4-pack),2,3.84
187029,Apple Airpods Headphones,1,150.0
187030,Google Phone,1,600.0
187031,AA Batteries (4-pack),2,3.84
187032,AAA Batteries (4-pack),1,2.99
187033,USB-C Charging Cable,1,11.95
187034,Wired Headphones,1,11.99
187035,Apple Airpods Headphones,1,150.0
187036,Lightning Charging Cable,1,14.95
187037,Google Phone,1,600.0
